dia1,nome_cartao,hora1,linha,n
1,12-VALE-TRANPORTE AVULSO,10,622,2
1,12-VALE-TRANPORTE AVULSO,10,626,11
1,12-VALE-TRANPORTE AVULSO,10,627,4
1,12-VALE-TRANPORTE AVULSO,10,628,11
1,12-VALE-TRANPORTE AVULSO,10,629,22
1,12-VALE-TRANPORTE AVULSO,10,630,2
1,12-VALE-TRANPORTE AVULSO,10,631,2
1,12-VALE-TRANPORTE AVULSO,10,632,9
1,12-VALE-TRANPORTE AVULSO,10,633,1
1,12-VALE-TRANPORTE AVULSO,10,634,9
1,12-VALE-TRANPORTE AVULSO,10,635,2
1,12-VALE-TRANPORTE AVULSO,10,636,6
1,12-VALE-TRANPORTE AVULSO,10,639,4
1,12-VALE-TRANPORTE AVULSO,10,640,8
1,12-VALE-TRANPORTE AVULSO,10,641,7
1,12-VALE-TRANPORTE AVULSO,10,642,2
1,12-VALE-TRANPORTE AVULSO,10,643,2
1,12-VALE-TRANPORTE AVULSO,10,645,8
1,12-VALE-TRANPORTE AVULSO,10,646,2
1,12-VALE-TRANPORTE AVULSO,10,650,4
1,12-VALE-TRANPORTE AVULSO,10,653,1
1,12-VALE-TRANPORTE AVULSO,10,655,5
1,12-VALE-TRANPORTE AVULSO,10,656,4
1,12-VALE-TRANPORTE AVULSO,10,657,7
1,12-VALE-TRANPORTE AVULSO,10,676,17
1,12-VALE-TRANPORTE AVULSO,10,680,3
1,12-VALE-TRANPORTE AVULSO,10,686,11
1,12-VALE-TRANPORTE AVULSO,10,696,6
1,12-VALE-TRANPORTE AVULSO,10,701,3
1,12-VALE-TRANPORTE AVULSO,10,702,2
1,12-VALE-TRANPORTE AVULSO,10,703,5
1,12-VALE-TRANPORTE AVULSO,10,709,2
1,12-VALE-TRANPORTE AVULSO,10,710,3
1,12-VALE-TRANPORTE AVULSO,10,711,7
1,12-VALE-TRANPORTE AVULSO,10,712,9
1,12-VALE-TRANPORTE AVULSO,10,725,2
1,12-VALE-TRANPORTE AVULSO,10,728,3
1,12-VALE-TRANPORTE AVULSO,10,752,5
1,12-VALE-TRANPORTE AVULSO,10,754,4
1,12-VALE-TRANPORTE AVULSO,10,757,12
1,12-VALE-TRANPORTE AVULSO,10,804,5
1,12-VALE-TRANPORTE AVULSO,10,806,15
1,12-VALE-TRANPORTE AVULSO,10,813,9
1,12-VALE-TRANPORTE AVULSO,10,814,3
1,12-VALE-TRANPORTE AVULSO,10,815,6
1,12-VALE-TRANPORTE AVULSO,10,820,3
1,12-VALE-TRANPORTE AVULSO,10,825,1
1,12-VALE-TRANPORTE AVULSO,10,831,1
1,12-VALE-TRANPORTE AVULSO,10,855,9
1,12-VALE-TRANPORTE AVULSO,10,901,5
1,12-VALE-TRANPORTE AVULSO,10,903,1
1,12-VALE-TRANPORTE AVULSO,10,905,1
1,12-VALE-TRANPORTE AVULSO,10,906,5
1,12-VALE-TRANPORTE AVULSO,10,909,9
1,12-VALE-TRANPORTE AVULSO,10,913,1
1,12-VALE-TRANPORTE AVULSO,10,920,12
1,12-VALE-TRANPORTE AVULSO,11,1,1
1,12-VALE-TRANPORTE AVULSO,11,3,16
1,12-VALE-TRANPORTE AVULSO,11,5,69
1,12-VALE-TRANPORTE AVULSO,11,6,24
1,12-VALE-TRANPORTE AVULSO,11,7,3
1,12-VALE-TRANPORTE AVULSO,11,10,6
1,12-VALE-TRANPORTE AVULSO,11,11,8
1,12-VALE-TRANPORTE AVULSO,11,12,5
1,12-VALE-TRANPORTE AVULSO,11,13,4
1,12-VALE-TRANPORTE AVULSO,11,14,2
1,12-VALE-TRANPORTE AVULSO,11,15,11
1,12-VALE-TRANPORTE AVULSO,11,21,4
1,12-VALE-TRANPORTE AVULSO,11,22,3
1,12-VALE-TRANPORTE AVULSO,11,24,25
1,12-VALE-TRANPORTE AVULSO,11,26,38
1,12-VALE-TRANPORTE AVULSO,11,27,10
1,12-VALE-TRANPORTE AVULSO,11,28,13
1,12-VALE-TRANPORTE AVULSO,11,29,10
1,12-VALE-TRANPORTE AVULSO,11,30,7
1,12-VALE-TRANPORTE AVULSO,11,31,9
1,12-VALE-TRANPORTE AVULSO,11,32,7
1,12-VALE-TRANPORTE AVULSO,11,38,14
1,12-VALE-TRANPORTE AVULSO,11,41,36
1,12-VALE-TRANPORTE AVULSO,11,42,28
1,12-VALE-TRANPORTE AVULSO,11,43,12
1,12-VALE-TRANPORTE AVULSO,11,44,15
1,12-VALE-TRANPORTE AVULSO,11,45,22
1,12-VALE-TRANPORTE AVULSO,11,51,57
1,12-VALE-TRANPORTE AVULSO,11,52,50
1,12-VALE-TRANPORTE AVULSO,11,60,8
1,12-VALE-TRANPORTE AVULSO,11,66,5
1,12-VALE-TRANPORTE AVULSO,11,68,9
1,12-VALE-TRANPORTE AVULSO,11,69,5
1,12-VALE-TRANPORTE AVULSO,11,70,7
1,12-VALE-TRANPORTE AVULSO,11,71,6
1,12-VALE-TRANPORTE AVULSO,11,72,5
1,12-VALE-TRANPORTE AVULSO,11,74,17
1,12-VALE-TRANPORTE AVULSO,11,75,5
1,12-VALE-TRANPORTE AVULSO,11,76,24
1,12-VALE-TRANPORTE AVULSO,11,77,13
1,12-VALE-TRANPORTE AVULSO,11,78,10
1,12-VALE-TRANPORTE AVULSO,11,79,2
1,12-VALE-TRANPORTE AVULSO,11,80,8
1,12-VALE-TRANPORTE AVULSO,11,81,2
1,12-VALE-TRANPORTE AVULSO,11,83,5
1,12-VALE-TRANPORTE AVULSO,11,84,12
1,12-VALE-TRANPORTE AVULSO,11,85,1
1,12-VALE-TRANPORTE AVULSO,11,88,4
1,12-VALE-TRANPORTE AVULSO,11,97,3
1,12-VALE-TRANPORTE AVULSO,11,101,3
1,12-VALE-TRANPORTE AVULSO,11,111,4
1,12-VALE-TRANPORTE AVULSO,11,112,1
1,12-VALE-TRANPORTE AVULSO,11,114,2
1,12-VALE-TRANPORTE AVULSO,11,115,5
1,12-VALE-TRANPORTE AVULSO,11,122,8
1,12-VALE-TRANPORTE AVULSO,11,200,5
1,12-VALE-TRANPORTE AVULSO,11,202,1
1,12-VALE-TRANPORTE AVULSO,11,205,3
1,12-VALE-TRANPORTE AVULSO,11,210,5
1,12-VALE-TRANPORTE AVULSO,11,211,9
1,12-VALE-TRANPORTE AVULSO,11,212,5
1,12-VALE-TRANPORTE AVULSO,11,213,6
1,12-VALE-TRANPORTE AVULSO,11,214,4
1,12-VALE-TRANPORTE AVULSO,11,215,3
1,12-VALE-TRANPORTE AVULSO,11,220,13
1,12-VALE-TRANPORTE AVULSO,11,222,2
1,12-VALE-TRANPORTE AVULSO,11,233,1
1,12-VALE-TRANPORTE AVULSO,11,243,1
1,12-VALE-TRANPORTE AVULSO,11,304,1
1,12-VALE-TRANPORTE AVULSO,11,305,1
1,12-VALE-TRANPORTE AVULSO,11,311,8
1,12-VALE-TRANPORTE AVULSO,11,312,1
1,12-VALE-TRANPORTE AVULSO,11,314,6
1,12-VALE-TRANPORTE AVULSO,11,315,11
1,12-VALE-TRANPORTE AVULSO,11,317,8
1,12-VALE-TRANPORTE AVULSO,11,318,1
1,12-VALE-TRANPORTE AVULSO,11,321,18
1,12-VALE-TRANPORTE AVULSO,11,322,6
1,12-VALE-TRANPORTE AVULSO,11,323,1
1,12-VALE-TRANPORTE AVULSO,11,324,1
1,12-VALE-TRANPORTE AVULSO,11,325,4
1,12-VALE-TRANPORTE AVULSO,11,327,5
1,12-VALE-TRANPORTE AVULSO,11,329,6
1,12-VALE-TRANPORTE AVULSO,11,330,2
1,12-VALE-TRANPORTE AVULSO,11,332,11
1,12-VALE-TRANPORTE AVULSO,11,335,9
1,12-VALE-TRANPORTE AVULSO,11,336,7
1,12-VALE-TRANPORTE AVULSO,11,337,5
1,12-VALE-TRANPORTE AVULSO,11,338,6
1,12-VALE-TRANPORTE AVULSO,11,339,5
1,12-VALE-TRANPORTE AVULSO,11,340,2
1,12-VALE-TRANPORTE AVULSO,11,341,5
1,12-VALE-TRANPORTE AVULSO,11,342,1
1,12-VALE-TRANPORTE AVULSO,11,343,10
1,12-VALE-TRANPORTE AVULSO,11,344,3
1,12-VALE-TRANPORTE AVULSO,11,345,4
1,12-VALE-TRANPORTE AVULSO,11,346,1
1,12-VALE-TRANPORTE AVULSO,11,347,8
1,12-VALE-TRANPORTE AVULSO,11,349,1
1,12-VALE-TRANPORTE AVULSO,11,350,11
1,12-VALE-TRANPORTE AVULSO,11,351,6
1,12-VALE-TRANPORTE AVULSO,11,353,3
1,12-VALE-TRANPORTE AVULSO,11,355,13
1,12-VALE-TRANPORTE AVULSO,11,356,5
1,12-VALE-TRANPORTE AVULSO,11,357,5
1,12-VALE-TRANPORTE AVULSO,11,359,2
1,12-VALE-TRANPORTE AVULSO,11,360,15
1,12-VALE-TRANPORTE AVULSO,11,361,1
1,12-VALE-TRANPORTE AVULSO,11,362,4
1,12-VALE-TRANPORTE AVULSO,11,365,1
1,12-VALE-TRANPORTE AVULSO,11,366,1
1,12-VALE-TRANPORTE AVULSO,11,369,9
1,12-VALE-TRANPORTE AVULSO,11,372,5
1,12-VALE-TRANPORTE AVULSO,11,375,6
1,12-VALE-TRANPORTE AVULSO,11,376,2
1,12-VALE-TRANPORTE AVULSO,11,377,9
1,12-VALE-TRANPORTE AVULSO,11,378,2
1,12-VALE-TRANPORTE AVULSO,11,379,9
1,12-VALE-TRANPORTE AVULSO,11,381,3
1,12-VALE-TRANPORTE AVULSO,11,382,1
1,12-VALE-TRANPORTE AVULSO,11,384,1
1,12-VALE-TRANPORTE AVULSO,11,386,6
1,12-VALE-TRANPORTE AVULSO,11,388,1
1,12-VALE-TRANPORTE AVULSO,11,389,1
1,12-VALE-TRANPORTE AVULSO,11,390,5
1,12-VALE-TRANPORTE AVULSO,11,391,2
1,12-VALE-TRANPORTE AVULSO,11,394,4
1,12-VALE-TRANPORTE AVULSO,11,395,1
1,12-VALE-TRANPORTE AVULSO,11,397,4
1,12-VALE-TRANPORTE AVULSO,11,401,4
1,12-VALE-TRANPORTE AVULSO,11,403,7
1,12-VALE-TRANPORTE AVULSO,11,405,8
1,12-VALE-TRANPORTE AVULSO,11,406,11
1,12-VALE-TRANPORTE AVULSO,11,407,5
1,12-VALE-TRANPORTE AVULSO,11,411,3
1,12-VALE-TRANPORTE AVULSO,11,456,14
1,12-VALE-TRANPORTE AVULSO,11,466,3
1,12-VALE-TRANPORTE AVULSO,11,501,1
1,12-VALE-TRANPORTE AVULSO,11,502,3
1,12-VALE-TRANPORTE AVULSO,11,600,8
1,12-VALE-TRANPORTE AVULSO,11,601,1
1,12-VALE-TRANPORTE AVULSO,11,602,3
1,12-VALE-TRANPORTE AVULSO,11,603,6
1,12-VALE-TRANPORTE AVULSO,11,604,3
1,12-VALE-TRANPORTE AVULSO,11,605,7
1,12-VALE-TRANPORTE AVULSO,11,606,2
1,12-VALE-TRANPORTE AVULSO,11,609,7
1,12-VALE-TRANPORTE AVULSO,11,610,3
1,12-VALE-TRANPORTE AVULSO,11,611,1
1,12-VALE-TRANPORTE AVULSO,11,612,8
1,12-VALE-TRANPORTE AVULSO,11,613,3
1,12-VALE-TRANPORTE AVULSO,11,616,1
1,12-VALE-TRANPORTE AVULSO,11,617,5
1,12-VALE-TRANPORTE AVULSO,11,618,4
1,12-VALE-TRANPORTE AVULSO,11,619,6
1,12-VALE-TRANPORTE AVULSO,11,621,4
1,12-VALE-TRANPORTE AVULSO,11,622,3
1,12-VALE-TRANPORTE AVULSO,11,626,3
1,12-VALE-TRANPORTE AVULSO,11,627,4
1,12-VALE-TRANPORTE AVULSO,11,628,9
1,12-VALE-TRANPORTE AVULSO,11,629,23
1,12-VALE-TRANPORTE AVULSO,11,630,6
1,12-VALE-TRANPORTE AVULSO,11,632,7
1,12-VALE-TRANPORTE AVULSO,11,633,1
1,12-VALE-TRANPORTE AVULSO,11,634,12
1,12-VALE-TRANPORTE AVULSO,11,635,5
1,12-VALE-TRANPORTE AVULSO,11,636,2
1,12-VALE-TRANPORTE AVULSO,11,640,5
1,12-VALE-TRANPORTE AVULSO,11,641,5
1,12-VALE-TRANPORTE AVULSO,11,642,7
1,12-VALE-TRANPORTE AVULSO,11,643,3
1,12-VALE-TRANPORTE AVULSO,11,645,6
1,12-VALE-TRANPORTE AVULSO,11,646,3
1,12-VALE-TRANPORTE AVULSO,11,650,4
1,12-VALE-TRANPORTE AVULSO,11,653,1
1,12-VALE-TRANPORTE AVULSO,11,655,3
1,12-VALE-TRANPORTE AVULSO,11,656,2
1,12-VALE-TRANPORTE AVULSO,11,657,5
1,12-VALE-TRANPORTE AVULSO,11,676,4
1,12-VALE-TRANPORTE AVULSO,11,680,1
1,12-VALE-TRANPORTE AVULSO,11,686,7
1,12-VALE-TRANPORTE AVULSO,11,696,12
1,12-VALE-TRANPORTE AVULSO,11,702,1
1,12-VALE-TRANPORTE AVULSO,11,703,3
1,12-VALE-TRANPORTE AVULSO,11,706,1
1,12-VALE-TRANPORTE AVULSO,11,709,4
1,12-VALE-TRANPORTE AVULSO,11,710,6
1,12-VALE-TRANPORTE AVULSO,11,711,4
1,12-VALE-TRANPORTE AVULSO,11,712,8
1,12-VALE-TRANPORTE AVULSO,11,728,3
1,12-VALE-TRANPORTE AVULSO,11,752,2
1,12-VALE-TRANPORTE AVULSO,11,754,3
1,12-VALE-TRANPORTE AVULSO,11,757,5
1,12-VALE-TRANPORTE AVULSO,11,804,2
1,12-VALE-TRANPORTE AVULSO,11,806,11
1,12-VALE-TRANPORTE AVULSO,11,813,3
1,12-VALE-TRANPORTE AVULSO,11,814,7
1,12-VALE-TRANPORTE AVULSO,11,815,7
1,12-VALE-TRANPORTE AVULSO,11,820,3
1,12-VALE-TRANPORTE AVULSO,11,825,2
1,12-VALE-TRANPORTE AVULSO,11,831,3
1,12-VALE-TRANPORTE AVULSO,11,832,4
1,12-VALE-TRANPORTE AVULSO,11,855,8
1,12-VALE-TRANPORTE AVULSO,11,901,4
1,12-VALE-TRANPORTE AVULSO,11,903,3
1,12-VALE-TRANPORTE AVULSO,11,905,1
1,12-VALE-TRANPORTE AVULSO,11,906,18
1,12-VALE-TRANPORTE AVULSO,11,907,2
1,12-VALE-TRANPORTE AVULSO,11,909,3
1,12-VALE-TRANPORTE AVULSO,11,913,3
1,12-VALE-TRANPORTE AVULSO,11,920,12
1,12-VALE-TRANPORTE AVULSO,12,1,1
1,12-VALE-TRANPORTE AVULSO,12,3,18
1,12-VALE-TRANPORTE AVULSO,12,5,32
1,12-VALE-TRANPORTE AVULSO,12,6,11
1,12-VALE-TRANPORTE AVULSO,12,7,1
1,12-VALE-TRANPORTE AVULSO,12,8,2
1,12-VALE-TRANPORTE AVULSO,12,10,18
1,12-VALE-TRANPORTE AVULSO,12,11,5
1,12-VALE-TRANPORTE AVULSO,12,12,4
1,12-VALE-TRANPORTE AVULSO,12,13,2
1,12-VALE-TRANPORTE AVULSO,12,14,3
1,12-VALE-TRANPORTE AVULSO,12,15,10
1,12-VALE-TRANPORTE AVULSO,12,21,1
1,12-VALE-TRANPORTE AVULSO,12,22,3
1,12-VALE-TRANPORTE AVULSO,12,24,13
1,12-VALE-TRANPORTE AVULSO,12,25,2
1,12-VALE-TRANPORTE AVULSO,12,26,23
1,12-VALE-TRANPORTE AVULSO,12,27,6
1,12-VALE-TRANPORTE AVULSO,12,28,16
1,12-VALE-TRANPORTE AVULSO,12,29,11
1,12-VALE-TRANPORTE AVULSO,12,30,20
1,12-VALE-TRANPORTE AVULSO,12,31,9
1,12-VALE-TRANPORTE AVULSO,12,32,6
1,12-VALE-TRANPORTE AVULSO,12,38,10
1,12-VALE-TRANPORTE AVULSO,12,41,27
1,12-VALE-TRANPORTE AVULSO,12,42,16
1,12-VALE-TRANPORTE AVULSO,12,43,4
1,12-VALE-TRANPORTE AVULSO,12,44,6
1,12-VALE-TRANPORTE AVULSO,12,45,15
1,12-VALE-TRANPORTE AVULSO,12,51,59
1,12-VALE-TRANPORTE AVULSO,12,52,44
1,12-VALE-TRANPORTE AVULSO,12,60,1
1,12-VALE-TRANPORTE AVULSO,12,66,8
1,12-VALE-TRANPORTE AVULSO,12,68,12
1,12-VALE-TRANPORTE AVULSO,12,69,4
1,12-VALE-TRANPORTE AVULSO,12,70,6
1,12-VALE-TRANPORTE AVULSO,12,71,6
1,12-VALE-TRANPORTE AVULSO,12,72,5
1,12-VALE-TRANPORTE AVULSO,12,74,12
1,12-VALE-TRANPORTE AVULSO,12,75,11
1,12-VALE-TRANPORTE AVULSO,12,76,15
1,12-VALE-TRANPORTE AVULSO,12,77,11
1,12-VALE-TRANPORTE AVULSO,12,78,3
1,12-VALE-TRANPORTE AVULSO,12,79,3
1,12-VALE-TRANPORTE AVULSO,12,80,6
1,12-VALE-TRANPORTE AVULSO,12,83,2
1,12-VALE-TRANPORTE AVULSO,12,84,7
1,12-VALE-TRANPORTE AVULSO,12,85,4
1,12-VALE-TRANPORTE AVULSO,12,88,6
1,12-VALE-TRANPORTE AVULSO,12,97,1
1,12-VALE-TRANPORTE AVULSO,12,101,7
1,12-VALE-TRANPORTE AVULSO,12,110,1
1,12-VALE-TRANPORTE AVULSO,12,111,2
1,12-VALE-TRANPORTE AVULSO,12,112,5
1,12-VALE-TRANPORTE AVULSO,12,114,7
1,12-VALE-TRANPORTE AVULSO,12,115,4
1,12-VALE-TRANPORTE AVULSO,12,122,7
1,12-VALE-TRANPORTE AVULSO,12,130,1
1,12-VALE-TRANPORTE AVULSO,12,200,6
1,12-VALE-TRANPORTE AVULSO,12,205,1
1,12-VALE-TRANPORTE AVULSO,12,206,4
1,12-VALE-TRANPORTE AVULSO,12,210,6
1,12-VALE-TRANPORTE AVULSO,12,211,1
1,12-VALE-TRANPORTE AVULSO,12,212,3
1,12-VALE-TRANPORTE AVULSO,12,213,4
1,12-VALE-TRANPORTE AVULSO,12,214,1
1,12-VALE-TRANPORTE AVULSO,12,220,5
1,12-VALE-TRANPORTE AVULSO,12,222,3
1,12-VALE-TRANPORTE AVULSO,12,225,3
1,12-VALE-TRANPORTE AVULSO,12,233,2
1,12-VALE-TRANPORTE AVULSO,12,243,3
1,12-VALE-TRANPORTE AVULSO,12,303,1
1,12-VALE-TRANPORTE AVULSO,12,304,1
1,12-VALE-TRANPORTE AVULSO,12,305,1
1,12-VALE-TRANPORTE AVULSO,12,308,3
1,12-VALE-TRANPORTE AVULSO,12,311,7
1,12-VALE-TRANPORTE AVULSO,12,312,3
1,12-VALE-TRANPORTE AVULSO,12,313,2
1,12-VALE-TRANPORTE AVULSO,12,314,1
1,12-VALE-TRANPORTE AVULSO,12,315,12
1,12-VALE-TRANPORTE AVULSO,12,317,6
1,12-VALE-TRANPORTE AVULSO,12,318,3
1,12-VALE-TRANPORTE AVULSO,12,319,2
1,12-VALE-TRANPORTE AVULSO,12,321,6
1,12-VALE-TRANPORTE AVULSO,12,322,2
1,12-VALE-TRANPORTE AVULSO,12,323,3
1,12-VALE-TRANPORTE AVULSO,12,324,5
1,12-VALE-TRANPORTE AVULSO,12,327,3
1,12-VALE-TRANPORTE AVULSO,12,329,2
1,12-VALE-TRANPORTE AVULSO,12,330,2
1,12-VALE-TRANPORTE AVULSO,12,332,6
1,12-VALE-TRANPORTE AVULSO,12,335,2
1,12-VALE-TRANPORTE AVULSO,12,336,5
1,12-VALE-TRANPORTE AVULSO,12,337,5
1,12-VALE-TRANPORTE AVULSO,12,338,3
1,12-VALE-TRANPORTE AVULSO,12,339,5
1,12-VALE-TRANPORTE AVULSO,12,341,4
1,12-VALE-TRANPORTE AVULSO,12,342,4
1,12-VALE-TRANPORTE AVULSO,12,343,5
1,12-VALE-TRANPORTE AVULSO,12,345,6
1,12-VALE-TRANPORTE AVULSO,12,347,3
1,12-VALE-TRANPORTE AVULSO,12,349,2
1,12-VALE-TRANPORTE AVULSO,12,350,9
1,12-VALE-TRANPORTE AVULSO,12,353,1
1,12-VALE-TRANPORTE AVULSO,12,355,22
1,12-VALE-TRANPORTE AVULSO,12,356,4
1,12-VALE-TRANPORTE AVULSO,12,357,4
1,12-VALE-TRANPORTE AVULSO,12,359,1
1,12-VALE-TRANPORTE AVULSO,12,360,3
1,12-VALE-TRANPORTE AVULSO,12,361,6
1,12-VALE-TRANPORTE AVULSO,12,362,5
1,12-VALE-TRANPORTE AVULSO,12,366,1
1,12-VALE-TRANPORTE AVULSO,12,369,4
1,12-VALE-TRANPORTE AVULSO,12,372,9
1,12-VALE-TRANPORTE AVULSO,12,375,11
1,12-VALE-TRANPORTE AVULSO,12,376,6
1,12-VALE-TRANPORTE AVULSO,12,377,2
1,12-VALE-TRANPORTE AVULSO,12,378,1
1,12-VALE-TRANPORTE AVULSO,12,379,7
1,12-VALE-TRANPORTE AVULSO,12,382,1
1,12-VALE-TRANPORTE AVULSO,12,383,5
1,12-VALE-TRANPORTE AVULSO,12,386,1
1,12-VALE-TRANPORTE AVULSO,12,388,2
1,12-VALE-TRANPORTE AVULSO,12,389,1
1,12-VALE-TRANPORTE AVULSO,12,390,4
1,12-VALE-TRANPORTE AVULSO,12,391,1
1,12-VALE-TRANPORTE AVULSO,12,392,1
1,12-VALE-TRANPORTE AVULSO,12,393,2
1,12-VALE-TRANPORTE AVULSO,12,395,1
1,12-VALE-TRANPORTE AVULSO,12,397,2
1,12-VALE-TRANPORTE AVULSO,12,401,6
1,12-VALE-TRANPORTE AVULSO,12,403,10
1,12-VALE-TRANPORTE AVULSO,12,404,2
1,12-VALE-TRANPORTE AVULSO,12,405,1
1,12-VALE-TRANPORTE AVULSO,12,406,7
1,12-VALE-TRANPORTE AVULSO,12,407,3
1,12-VALE-TRANPORTE AVULSO,12,411,1
1,12-VALE-TRANPORTE AVULSO,12,456,12
1,12-VALE-TRANPORTE AVULSO,12,466,2
1,12-VALE-TRANPORTE AVULSO,12,502,7
1,12-VALE-TRANPORTE AVULSO,12,504,1
1,12-VALE-TRANPORTE AVULSO,12,600,8
1,12-VALE-TRANPORTE AVULSO,12,601,2
1,12-VALE-TRANPORTE AVULSO,12,602,2
1,12-VALE-TRANPORTE AVULSO,12,603,9
1,12-VALE-TRANPORTE AVULSO,12,604,3
1,12-VALE-TRANPORTE AVULSO,12,605,4
1,12-VALE-TRANPORTE AVULSO,12,606,3
1,12-VALE-TRANPORTE AVULSO,12,609,7
1,12-VALE-TRANPORTE AVULSO,12,610,4
1,12-VALE-TRANPORTE AVULSO,12,611,1
1,12-VALE-TRANPORTE AVULSO,12,612,4
1,12-VALE-TRANPORTE AVULSO,12,613,7
1,12-VALE-TRANPORTE AVULSO,12,616,4
1,12-VALE-TRANPORTE AVULSO,12,617,3
1,12-VALE-TRANPORTE AVULSO,12,618,6
1,12-VALE-TRANPORTE AVULSO,12,619,1
1,12-VALE-TRANPORTE AVULSO,12,621,4
1,12-VALE-TRANPORTE AVULSO,12,622,3
1,12-VALE-TRANPORTE AVULSO,12,625,2
1,12-VALE-TRANPORTE AVULSO,12,626,3
1,12-VALE-TRANPORTE AVULSO,12,627,6
1,12-VALE-TRANPORTE AVULSO,12,628,7
1,12-VALE-TRANPORTE AVULSO,12,629,15
1,12-VALE-TRANPORTE AVULSO,12,630,2
1,12-VALE-TRANPORTE AVULSO,12,631,5
1,12-VALE-TRANPORTE AVULSO,12,632,3
1,12-VALE-TRANPORTE AVULSO,12,634,4
1,12-VALE-TRANPORTE AVULSO,12,635,2
1,12-VALE-TRANPORTE AVULSO,12,636,4
1,12-VALE-TRANPORTE AVULSO,12,639,2
1,12-VALE-TRANPORTE AVULSO,12,642,4
1,12-VALE-TRANPORTE AVULSO,12,643,3
1,12-VALE-TRANPORTE AVULSO,12,645,2
1,12-VALE-TRANPORTE AVULSO,12,646,3
1,12-VALE-TRANPORTE AVULSO,12,650,9
1,12-VALE-TRANPORTE AVULSO,12,653,2
1,12-VALE-TRANPORTE AVULSO,12,655,2
1,12-VALE-TRANPORTE AVULSO,12,656,4
1,12-VALE-TRANPORTE AVULSO,12,657,2
1,12-VALE-TRANPORTE AVULSO,12,666,2
1,12-VALE-TRANPORTE AVULSO,12,676,4
1,12-VALE-TRANPORTE AVULSO,12,680,3
1,12-VALE-TRANPORTE AVULSO,12,686,4
1,12-VALE-TRANPORTE AVULSO,12,696,7
1,12-VALE-TRANPORTE AVULSO,12,701,1
1,12-VALE-TRANPORTE AVULSO,12,702,1
1,12-VALE-TRANPORTE AVULSO,12,703,2
1,12-VALE-TRANPORTE AVULSO,12,706,2
1,12-VALE-TRANPORTE AVULSO,12,709,2
1,12-VALE-TRANPORTE AVULSO,12,711,7
1,12-VALE-TRANPORTE AVULSO,12,712,10
1,12-VALE-TRANPORTE AVULSO,12,725,1
1,12-VALE-TRANPORTE AVULSO,12,728,6
1,12-VALE-TRANPORTE AVULSO,12,752,4
1,12-VALE-TRANPORTE AVULSO,12,757,8
1,12-VALE-TRANPORTE AVULSO,12,804,3
1,12-VALE-TRANPORTE AVULSO,12,806,14
1,12-VALE-TRANPORTE AVULSO,12,813,7
1,12-VALE-TRANPORTE AVULSO,12,814,2
1,12-VALE-TRANPORTE AVULSO,12,815,3
1,12-VALE-TRANPORTE AVULSO,12,820,5
1,12-VALE-TRANPORTE AVULSO,12,825,5
1,12-VALE-TRANPORTE AVULSO,12,831,12
1,12-VALE-TRANPORTE AVULSO,12,841,2
1,12-VALE-TRANPORTE AVULSO,12,855,12
1,12-VALE-TRANPORTE AVULSO,12,901,2
1,12-VALE-TRANPORTE AVULSO,12,903,2
1,12-VALE-TRANPORTE AVULSO,12,905,2
1,12-VALE-TRANPORTE AVULSO,12,906,13
1,12-VALE-TRANPORTE AVULSO,12,907,3
1,12-VALE-TRANPORTE AVULSO,12,909,6
1,12-VALE-TRANPORTE AVULSO,12,913,4
1,12-VALE-TRANPORTE AVULSO,12,920,7
1,12-VALE-TRANPORTE AVULSO,13,1,2
1,12-VALE-TRANPORTE AVULSO,13,3,24
1,12-VALE-TRANPORTE AVULSO,13,5,8
1,12-VALE-TRANPORTE AVULSO,13,6,11
1,12-VALE-TRANPORTE AVULSO,13,7,8
1,12-VALE-TRANPORTE AVULSO,13,8,4
1,12-VALE-TRANPORTE AVULSO,13,10,6
1,12-VALE-TRANPORTE AVULSO,13,11,10
1,12-VALE-TRANPORTE AVULSO,13,12,6
1,12-VALE-TRANPORTE AVULSO,13,13,5
1,12-VALE-TRANPORTE AVULSO,13,14,1
1,12-VALE-TRANPORTE AVULSO,13,15,3
1,12-VALE-TRANPORTE AVULSO,13,21,9
1,12-VALE-TRANPORTE AVULSO,13,22,3
1,12-VALE-TRANPORTE AVULSO,13,24,21
1,12-VALE-TRANPORTE AVULSO,13,26,19
1,12-VALE-TRANPORTE AVULSO,13,27,10
1,12-VALE-TRANPORTE AVULSO,13,28,8
1,12-VALE-TRANPORTE AVULSO,13,29,12
1,12-VALE-TRANPORTE AVULSO,13,30,10
1,12-VALE-TRANPORTE AVULSO,13,31,4
1,12-VALE-TRANPORTE AVULSO,13,32,10
1,12-VALE-TRANPORTE AVULSO,13,38,12
1,12-VALE-TRANPORTE AVULSO,13,41,26
1,12-VALE-TRANPORTE AVULSO,13,42,19
1,12-VALE-TRANPORTE AVULSO,13,43,11
1,12-VALE-TRANPORTE AVULSO,13,44,10
1,12-VALE-TRANPORTE AVULSO,13,45,19
1,12-VALE-TRANPORTE AVULSO,13,51,56
1,12-VALE-TRANPORTE AVULSO,13,52,52
1,12-VALE-TRANPORTE AVULSO,13,60,5
1,12-VALE-TRANPORTE AVULSO,13,66,8
1,12-VALE-TRANPORTE AVULSO,13,68,12
1,12-VALE-TRANPORTE AVULSO,13,69,3
1,12-VALE-TRANPORTE AVULSO,13,70,4
1,12-VALE-TRANPORTE AVULSO,13,71,4
